""	"OBJECTID"	"ULAND"	"UREGBEZ"	"UKREIS"	"UGEMEINDE"	"UJAHR"	"UMONAT"	"USTUNDE"	"UWOCHENTAG"	"UKATEGORIE"	"UART"	"UTYP1"	"ULICHTVERH"	"IstRad"	"IstPKW"	"IstFuss"	"IstKrad"	"IstGkfz"	"IstSonstig"	"LINREFX"	"LINREFY"	"XGCSWGS84"	"YGCSWGS84"	"STRZUSTAND"	"geometry"
"4912"	202366	"11"	"0"	"08"	"008"	"2019"	"12"	"18"	"7"	"3"	"1"	"5"	"2"	"1"	"1"	"0"	"0"	"0"	"0"	802070.349346	5823442.0886	13.448731548	52.477353409	"1"	c(802070.349345695, 5823442.0886029, 0.529699999999139)
"4913"	202368	"11"	"0"	"12"	"012"	"2019"	"12"	"17"	"2"	"3"	"5"	"3"	"2"	"1"	"1"	"0"	"0"	"0"	"0"	792559.866139	5832822.09343	13.317355554	52.566619858	"1"	c(792559.866138848, 5832822.09342516, 0.0681999999942491)
"4914"	202373	"11"	"0"	"05"	"005"	"2019"	"12"	"18"	"7"	"3"	"5"	"2"	"2"	"1"	"1"	"0"	"0"	"0"	"0"	787938.605502	5827887.62888	13.245086116	52.524844382	"1"	c(787938.605502121, 5827887.62887941, 0.0240999999950873)
"4915"	202379	"11"	"0"	"12"	"012"	"2019"	"12"	"20"	"6"	"2"	"4"	"6"	"2"	"1"	"0"	"0"	"0"	"0"	"0"	787228.27867	5836084.62738	13.241740559	52.598709191	"0"	c(787228.278670234, 5836084.62737933, 0.134300000005169)
"4916"	202381	"11"	"0"	"07"	"007"	"2019"	"12"	"16"	"6"	"3"	"6"	"4"	"2"	"1"	"0"	"1"	"0"	"0"	"0"	795079.175554	5825806.79729	13.348189012	52.502373632	"1"	c(795079.175553974, 5825806.7972923, 0.177599999995437)
"4917"	202391	"11"	"0"	"04"	"004"	"2019"	"12"	"15"	"6"	"3"	"5"	"2"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	793334.31	5823067.532	13.320145499	52.478757962	"1"	c(793334.310000001, 5823067.532, 0.113800000006449)
"4918"	202393	"11"	"0"	"04"	"004"	"2019"	"12"	"19"	"1"	"3"	"5"	"3"	"2"	"1"	"1"	"0"	"0"	"0"	"0"	792819.072672	5821879.01518	13.311537195	52.468379701	"1"	c(792819.072672417, 5821879.01517956, 0.00969999999506399)
"4919"	202394	"11"	"0"	"10"	"010"	"2019"	"12"	"16"	"6"	"3"	"5"	"3"	"2"	"1"	"1"	"0"	"0"	"0"	"0"	809874.843238	5831436.64694	13.570722966	52.544625705	"1"	c(809874.843237737, 5831436.64694193, 0.473199999993085)
"4920"	202402	"11"	"0"	"06"	"006"	"2019"	"12"	"17"	"1"	"3"	"6"	"7"	"2"	"1"	"0"	"1"	"0"	"0"	"0"	787629.364084	5818129.55497	13.232121774	52.43752028	"1"	c(787629.364083955, 5818129.55497129, 0.0864000000001397)
"4921"	202409	"11"	"0"	"08"	"008"	"2019"	"12"	"14"	"1"	"3"	"5"	"3"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	800548.86935	5824778.15972	13.427601414	52.490168497	"1"	c(800548.869349813, 5824778.15971635, 0.355200000005425)
"4922"	202412	"11"	"0"	"07"	"007"	"2019"	"12"	"19"	"6"	"3"	"0"	"4"	"2"	"1"	"0"	"1"	"0"	"0"	"0"	795024.211588	5823837.19439	13.345637457	52.484747198	"1"	c(795024.211587656, 5823837.19438964, 0.0423000000009779)
"4923"	202420	"11"	"0"	"04"	"004"	"2019"	"12"	"18"	"6"	"2"	"6"	"4"	"2"	"1"	"0"	"1"	"0"	"0"	"0"	791528.39138	5822489.75226	13.293124704	52.474545228	"1"	c(791528.391379967, 5822489.75225999, 0.206399999995483)
"4924"	202422	"11"	"0"	"04"	"004"	"2019"	"12"	"16"	"6"	"2"	"0"	"7"	"2"	"1"	"0"	"0"	"0"	"0"	"0"	792660.219684	5825767.02303	13.31261928	52.503319862	"1"	c(792660.219683979, 5825767.02302533, 0.603400000007241)
"4925"	202425	"11"	"0"	"01"	"001"	"2019"	"12"	"01"	"1"	"2"	"5"	"3"	"2"	"1"	"1"	"0"	"0"	"0"	"0"	799730.151784	5827539.76224	13.41806509	52.515372155	"1"	c(799730.15178428, 5827539.76224313, 0.180600000006962)
"4926"	202426	"11"	"0"	"09"	"009"	"2019"	"12"	"14"	"6"	"3"	"5"	"2"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	807990.756084	5815469.40807	13.528284188	52.402594763	"1"	c(807990.756084173, 5815469.40807499, 0.180999999996857)
